,index,ref,ref_p5,ref_p95,2050hoog,2050hoog_p5,2050hoog_p95,2050laag,2050laag_p5,2050laag_p95,2100hoog,2100hoog_p5,2100hoog_p95,2100laag,2100laag_p5,2100laag_p95
51,52,329921328722414.2,25982910.789640505,1476946172650295.2,2623212098892242.0,216085.52183351805,1161329212648076.8,225540047954108.7,714293.9705618751,569791788737050.6,5229383542405901.0,700487.1272382902,7883225750857605.0,225540047954108.7,714293.9705618751,569791788737050.6
52,53,515980354082625.44,33191162.49377743,2014913321445517.5,1275500916109221.8,1893900.4242712576,1647391787418461.2,216845211075390.78,163385.5868857249,834194539208681.2,7148173586777215.0,1575867.7046675244,8898607028810061.0,216845211075390.78,163385.5868857249,834194539208681.2
53,54,362830856399773.3,7891714.895876778,1757283627439330.2,1256493381413770.2,1695724.5455847755,1090948389135643.9,159830968384016.44,370705.65095566964,742503295507765.4,6343594886877025.0,1140752.673026352,9811940944575628.0,159830968384016.44,370705.65095566964,742503295507765.4
54,55,283402318270086.8,5346107.8205843605,1537145669470447.8,802908529510897.6,967039.8616157884,1359333969148091.8,330853930273640.9,596751.1663055391,864958591610478.0,5415572155208619.0,3956966.509323104,6077505264392399.0,330853930273640.9,596751.1663055391,864958591610478.0
55,56,274135404142386.78,15414787.56103399,923239975288451.0,555280099681506.9,2211391.8500599363,1566998322400549.8,184741292330075.94,391671.25816746557,717346839969694.0,3310983617894367.5,2816634.0972443153,3582045729495368.0,184741292330075.94,391671.25816746557,717346839969694.0
56,57,723859543267892.6,93861689.54891966,1298687742339746.5,1270729039528710.2,344682.29538368795,1534303204350470.0,164077127297695.03,324276.5017951673,1018638580918351.9,2377059999269937.5,7560969.018819305,6073334421513411.0,164077127297695.03,324276.5017951673,1018638580918351.9
57,58,1112186232631962.0,65721617.38943253,1130711249431858.2,1029053461202025.8,1336094.3577420465,1108668672522725.8,197755713451030.84,404163.7012403754,946378521262308.5,2599994830028497.5,5079155.595201139,5869683879716052.0,197755713451030.84,404163.7012403754,946378521262308.5
58,59,1470506819919931.0,165972320.0293971,2024816764413120.5,494467705341000.9,807491.9163304495,1086469436086951.0,294192458059203.06,372226.91822459456,1023535514909685.8,1915354622572828.0,45442431.083218135,3634092651637040.0,294192458059203.06,372226.91822459456,1023535514909685.8
59,60,1960411872418062.5,94443862.37903738,2541363528361397.5,345302361706900.8,1372434.6982706888,1117376047662382.9,531118514413961.4,338930.9113675242,870421595074877.4,3125462769042513.5,22200245.13786504,4039999273665285.0,531118514413961.4,338930.9113675242,870421595074877.4
60,61,2369612063496751.5,85603070.4129917,3995604773135947.5,306458263680309.0,340582.58859970013,1023659371200043.1,395326696751128.56,193471.56183267545,1015978144069775.1,4030724806112258.0,6371962.833138858,4265573640573342.5,395326696751128.56,193471.56183267545,1015978144069775.1
61,62,3196763408502836.5,50551084.991853006,2284784115084099.5,276710414909394.62,813950.0988869292,790465812786862.8,594566114235522.9,199217.23043365838,933388077556408.6,2987883028181327.0,6887384.790935475,2221113627837326.8,594566114235522.9,199217.23043365838,933388077556408.6
62,63,4812474327561381.0,60823000.19390436,3889983045188125.5,613117425898250.4,1268254.3845387876,905062090096193.1,817407369529693.4,712792.9722573744,1037193108244705.4,2044285583783472.5,3491701.8955448586,1587061685823942.0,817407369529693.4,712792.9722573744,1037193108244705.4
63,64,2000260851223248.0,97718662.39401479,3253417459445260.5,793512401742939.4,716536.9411231661,924197055171012.9,469633439685631.4,464190.6499870162,827910411398693.8,1959499415733253.5,1877135.49945961,2959797389041148.0,469633439685631.4,464190.6499870162,827910411398693.8
64,65,2117886214136428.8,53096364.99927122,2108522079776406.0,756920902471942.8,709723.5544468092,892704314969412.2,869375015758466.0,341061.82604901993,864096556993702.1,1591952487432149.2,1328884.2483379699,2331464074013423.0,869375015758466.0,341061.82604901993,864096556993702.1
65,66,681718080695623.6,67994355.18088432,1796801782300179.0,1520642265364707.2,292375.5182083648,914071032623743.8,1103882564954237.8,669413.7972283475,733695284018931.8,1496092927328055.8,961208.5597630073,2235873350677829.8,1103882564954237.8,669413.7972283475,733695284018931.8
66,67,564469408144737.9,55229672.19293642,2228517077383699.8,1547714593311007.2,247057.20911692895,1046601831543746.9,1691375038611790.2,207564.71339536793,930429133523665.9,2429468399009551.0,4046764.3975027828,2852146610313338.0,1691375038611790.2,207564.71339536793,930429133523665.9
67,68,337656991790360.75,48745296.18935987,1658934621388989.2,923423505878189.6,215010.76299001285,895653668981055.4,990151554292371.1,1427007.174898923,792171129529838.4,2966445318173529.5,1287249.7706686766,3501354647237710.0,990151554292371.1,1427007.174898923,792171129529838.4
68,69,268342723143821.9,9968061.255738935,1131956173233715.2,1711252453431762.8,1182981.0983039993,1807912916433537.0,499317663799561.56,1254435.7517374847,852619009316099.1,3569961993574881.5,1605389.4048880907,8111943926888463.0,499317663799561.56,1254435.7517374847,852619009316099.1
69,70,276136037208774.3,9785167.59225594,1040814087801975.9,1720368598997937.5,249607.442013832,1613140551922495.8,242739875941479.62,438751.6969198963,560066520372018.6,3409869016094265.5,1352281.1983445932,4361173520545697.0,242739875941479.62,438751.6969198963,560066520372018.6
70,71,331250274928792.6,29245763.299498383,1786182475984377.5,1605459662589338.5,1667563.348421146,1187446101229739.2,186994991518040.28,714714.322570744,644064067870886.4,1.2039355844603668e+16,678330.0348941097,5273913288892956.0,186994991518040.28,714714.322570744,644064067870886.4
71,72,337161436669016.2,23471245.17241973,1780885921825620.2,1218009374128110.2,989873.1868393525,955981397012069.2,190274131078147.44,251483.20870149333,730291576010930.0,1.1155087627821912e+16,411745.81361964677,5094612308879640.0,190274131078147.44,251483.20870149333,730291576010930.0
72,73,249215677073324.88,72154787.39851378,1423647400132863.2,1233303083529076.0,951728.2059483116,1197589956839168.5,285705278368835.6,101274.44202835586,1179712153818417.2,5533804977237670.0,576864.5103568226,6264876004846989.0,285705278368835.6,101274.44202835586,1179712153818417.2
73,74,238733704309430.47,2620765.948154073,1160706280944450.2,734313482654753.6,1772344.372592526,1097159314477990.6,182079649779991.84,820375.9740866937,888714585565383.4,4060186689591401.5,3192745.6169495503,4702019653776502.0,182079649779991.84,820375.9740866937,888714585565383.4
74,75,1003149191764189.6,41614456.77660075,1124001974213586.4,740185252743610.2,56215.679590434855,1299636608188655.8,153320583302591.3,896021.1661295713,786767953363056.1,3155928379370067.5,1863416.1550104413,3941102955168100.5,153320583302591.3,896021.1661295713,786767953363056.1
75,76,1038969377963210.0,54426195.18747714,1274974852261955.8,606757812086712.1,119789.62519708525,1247796621532048.5,134288737139916.73,570042.4539689608,839757756615848.2,1983978303405661.2,4899924.53241527,3440305230354560.0,134288737139916.73,570042.4539689608,839757756615848.2
76,77,1387593298365095.5,51396963.98478016,2097015647725740.2,648441650979598.4,1385085.1742584528,1734915544961373.2,142944655780664.28,467381.2636037923,801625104180738.6,3361417445355355.5,17322164.072692905,5167228607136934.0,142944655780664.28,467381.2636037923,801625104180738.6
77,78,1272321903787954.5,47070680.196132556,2441094081177890.0,506915681554916.94,352723.7807226204,1348004382397634.2,493654214256553.8,665189.8070114141,1045234843958453.6,3016913171897949.5,10320742.791863905,3830289362963915.5,493654214256553.8,665189.8070114141,1045234843958453.6
78,79,1863308631234350.5,39813310.58982135,2855449225439741.0,274514429351079.34,633728.378217485,912443796668044.5,403648037953306.6,557544.1539167266,920892695333572.2,3298548700017236.5,31732601.134001438,3064851429835748.5,403648037953306.6,557544.1539167266,920892695333572.2
79,80,2454474465364016.0,102375920.40759917,2116331418569871.2,199058782087376.38,661865.3489076595,877685028986203.4,330919833609040.94,296207.1620375334,908910622317550.6,4626995196775417.0,5090235.295653662,1844489126663881.8,330919833609040.94,296207.1620375334,908910622317550.6
80,81,1553772891879503.5,48876648.27621101,2643635826525083.0,652086260695357.2,693148.7770898798,1512968976005533.5,1235791296244019.8,818888.7990859266,1020328462770766.1,3526420741101787.0,4913079.595162472,3083631067203888.5,1235791296244019.8,818888.7990859266,1020328462770766.1
81,82,3109476277206575.0,42539523.10220335,3402351785354263.0,658975007351864.9,958076.0529578776,903842721658415.9,2498122127420677.0,1918481.454818735,1013248209243326.1,1216570251659799.8,960700.2763117745,2000477936538597.8,2498122127420677.0,1918481.454818735,1013248209243326.1
